      9 bacana
      9 aula
      9 amor
      9 além
      9 2019
      8 vejo
      8 tu
      8 tráfico
      8 totalmente
      8 teria
      8 temos
      8 sítio
      8 série
      8 seria
      8 Segunda
      8 ruim
      8 responder
      8 respeito
      8 República
      8 receber
      8 rápido
      8 quatro
      8 quadrilha
      8 proteger
      8 presídios
      8 possibilidade
      8 pegar
      8 passou
      8 partir
      8 outras
      8 organizado
      8 operações
      8 mudar
      8 motivo
      8 mbl
      8 local
      8 lavar
      8 judiciário
      8 internet
      8 infelizmente
      8 geral
      8 frente
      8 Falconi
      8 ex-presidente
      8 estar
      8 estamos
      8 entrar
      8 entende
      8 Ele
      8 durante
      8 drogas
      8 diz
      8 deixa
      8 criminosos
      8 criminoso
      8 conseguir
      8 condenação
      8 coloca
      8 chefe
      8 candidato
      8 beira-mar
      8 basicamente
      8 banestado
      8 atrás
      8 área
      8 apoio
      8 algum
      8 acusação
      8 23
      7 vontade
      7 vídeo
      7 via
      7 uns
      7 única
      7 troca
      7 Tá
      7 simplesmente
      7 Rio
      7 reação
      7 queriam
      7 prisões
      7 presos
      7 Presidente
      7 podem
      7 pior
      7 perto
      7 perguntas
      7 pensando
      7 pedindo
      7 partidos
      7 papel
      7 países
      7 obrigado
      7 nossa
      7 normalmente
      7 normal
      7 nenhuma
      7 motivos
      7 ministério
      7 mesma
      7 mercado
      7 matar
      7 mão
      7 mantida
      7 maneira
      7 maior
      7 mafiosos
      7 máfia
      7 lhe
      7 lava
      7 jogava
      7 jeito
      7 italiano
      7 Itália
      7 início
      7 igual
      7 favor
      7 fato
      7 falava
      7 esquema
      7 escolas
      7 eleito
      7 desses
      7 daqui
      7 criança
      7 conversa
      7 comecei
      7 chamado
      7 celular
      7 acusado
      7 acontece
      7 achei
      7 2014
      6 visita
      6 vir
      6 veio
      6 tiver
      6 título
      6 saber
      6 rua
      6 resgate
      6 república
      6 repente
      6 recuperação
      6 recado
      6 qualidade
      6 programa
      6 professor
      6 processos
      6 presídio
      6 prejudica
      6 preciso
      6 povo
      6 policial
      6 pensava
      6 pegou
      6 pedir
      6 pedido
      6 pandemia
      6 Palermo
      6 palavra
      6 Ou
      6 organização
      6 número
      6 Nossa
      6 mulher
      6 movimento
      6 morreu
      6 Ministro
      6 ministro
      6 médio
      6 massa
      6 março
      6 mal
      6 mãe
      6 liderança
      6 Lei
      6 juízes
      6 Juiz
      6 jato
      6 Janeiro
      6 investigar
      6 interesse
      6 gerou
      6 gera
      6 fiquei
      6 filhos
      6 fazem
      6 fatos
      6 falta
      6 falado
      6 existe
      6 estranho
      6 estavam
      6 erro
      6 envolvendo
      6 embora
      6 eleições
      6 Ela
      6 Dória
      6 diretores
      6 Deus
      6 decidir
      6 década
      6 daquela
      6 criminal
      6 Crime
      6 comum
      6 colocado
      6 cinco
      6 chegando
      6 Cascavel
      6 carro
      6 caras
      6 cada
      6 brasileiros
      6 brasileira
      6 boa
      6 atual
      6 anular
      6 Alegre
      6 acontecer
      6 ação
      6 acabar
      6 abrir
      6 A
      6 30
      6 2006
      5 virar
      5 usar
      5 Tribunal
      5 tomar
      5 tivesse
      5 tentar
      5 tarde
      5 suficiente
      5 suas
      5 sofrendo
      5 situações
      5 simples
      5 setor
      5 Será
      5 saúde
      5 reunião
      5 regra
      5 região
      5 reformas
      5 reforma
      5 razão
      5 quiser
      5 querer
      5 Qual
      5 quais
      5 própria
      5 proposta
      5 procurar
      5 privilégio
      5 principalmente
      5 preço
      5 pra
      5 Porque
      5 políticos
      5 poderiam
      5 poderia
      5 perguntar
      5 perde
      5 percepção
      5 pensei
      5 pelas
      5 PCC
      5 patrimônio
      5 papo
      5 Nostra
      5 negócios
      5 naquela
      5 mudou
      5 momentos
      5 Moçambique
      5 meus
      5 mensalão
      5 mensagem
      5 membros
      5 medida
      5 mandar
      5 locais
      5 linguagem
      5 levar
      5 investigações
      5 internacional
      5 interessante
      5 Imagino
      5 houve
      5 gosto
      5 gostava
      5 ganhar
      5 futuro
      5 função
      5 força
      5 Foi
      5 ficava
      5 famoso
      5 falo
      5 extremos
      5 exterior
      5 estados
      5 escola
      5 escala
      5 erros
      5 errada
      5 entra
      5 dólares
      5 diante
      5 descobriu
      5 descoberto
      5 denúncia
      5 delas
      5 defende
      5 decisões
      5 dava
      5 curso
      5 culpado
      5 cuidado
      5 convencer
      5 conhecia
      5 concurso
      5 cometeu
      5 começaram
      5 colocando
      5 chegar
      5 certa
      5 candidatura
      5 caminho
      5 cabeça
      5 autoridades
      5 aos
      5 anterior
      5 ameaça
      5 algo
      5 acima
      5 Acho
      5 3
      5 2020
      4 x
      4 voz
      4 virou
      4 vinculado
      4 Vilela
      4 Velho
      4 união
      4 últimas
      4 transferido
      4 transferência
      4 trabalhou
      4 trabalha
      4 tirar
      4 time
      4 Thrones
      4 terroristas
      4 tentando
      4 têm
      4 tanque
      4 tamanho
      4 super
      4 Sul
      4 substituto
      4 Stark
      4 silêncio
      4 sigilo
      4 serviço
      4 sério
      4 será
      4 sentido
      4 sentença
      4 segurança
      4 sala
      4 Roberto
      4 Rigor
      4 retomar
      4 respostas
      4 resposta
      4 recebi
      4 realidade
      4 provas
      4 proteção
      4 promoção
      4 principal
      4 precisava
      4 praticamente
      4 português
      4 planejamento
      4 petrolão
      4 perder
      4 pensa
      4 passar
      4 passando
      4 passa
      4 partido
      4 Paraguai
      4 ouvir
      4 Os
      4 olhar
      4 olhando
      4 of
      4 muro
      4 muitos
      4 monte
      4 minhas
      4 mexeu
      4 mentira
      4 menor
      4 matando
      4 Maringá
      4 manifesta
      4 mandando
      4 mandado
      4 link
      4 linha
      4 líder
      4 júri
      4 judicial
      4 José
      4 jogar
      4 irmão
      4 investigado
      4 interferência
      4 interceptação
      4 inteligência
      4 Instância
      4 inglês
      4 informação
      4 impunidade
      4 impacto
      4 horas
      4 havia
      4 governador
      4 goleiros
      4 Game
      4 funciona
      4 frase
      4 forças
      4 financeiro
      4 feita
      4 Falcone
      4 faço
      4 explicar
      4 explicação
      4 Europa
      4 estudar
      4 estrutura
      4 Esse
      4 espaço
      4 esforço
      4 dou
      4 dólar
      4 disposição
      4 detalhes
      4 desde
      4 desconto
      4 departamento
      4 demonstrar
      4 defesa
      4 defender
      4 decide
      4 Daí
      4 dados
      4 cuidar
      4 cueca
      4 criminais
      4 crescimento
      4 crescer
      4 crescendo
      4 corrida
      4 cor
      4 conversando
      4 contrato
      4 conto
      4 contexto
      4 construíram
      4 conheço
      4 congresso
      4 complicado
      4 comigo
      4 comentários
      4 coloquei
      4 colarinho
      4 claramente
      4 cheguei
      4 chamar
      4 certeza
      4 centro
      4 cargo
      4 caramba
      4 capacidade
      4 bora
      4 beijo
      4 bandeira
      4 Bad
      4 avião
      4 aumentar
      4 atuação
      4 atividade
      4 Arthur
      4 apresentar
      4 aprender
      4 aparece
      4 aluno
      4 ai
      4 advocacia
      4 ações
      4 acha
      4 aceitar
      4 acabam
      4 98
      4 80
      4 2018
      4 2016
      4 12
      3 X
      3 voltou
      3 vivendo
      3 vitória
      3 vindo
      3 viajar
      3 verbal
      3 vendido
      3 vende
      3 veja
      3 várias
      3 vara
      3 Vamos
      3 vaga
      3 usando
      3 usa
      3 Universidade
      3 último
      3 última
      3 triste
      3 transferidos
      3 tranquilo
      3 tragédia
      3 tradução
      3 tradição
      3 Tony
      3 Tom
      3 tido
      3 Teve
      3 teu
      3 território
      3 terra
      3 tentativa
      3 telefônica
      3 tantos
      3 tanta
      3 suspeito
      3 super-heróis
      3 super-herói
      3 sujeito
      3 Suíça
      3 subornos
      3 STJ
      3 somente
      3 soltar
      3 sofrimento
      3 Só
      3 sinceramente
      3 Sem
      3 segurar
      3 segundo
      3 segunda
      3 seguir
      3 saiu
      3 saio
      3 saída
      3 saí
      3 ruas
      3 roubar
      3 Ronaldo
      3 rompeu
      3 risco
      3 Retaliação
      3 resolver
      3 resolve
      3 renda
      3 relacionamento
      3 rede
      3 recurso
      3 recuperou
      3 recuperar
      3 recuperado
      3 reconhece
      3 recebido
      3 recebe
      3 questões
      3 Quem
      3 quebra
      3 punidos
      3 punido
      3 pública
      3 provável
      3 promotores
      3 profissional
      3 profere
      3 primeiras
      3 previsão
      3 pressão
      3 presidência
      3 prefeito
      3 precisar
      3 praticar
      3 Pois
      3 poderoso
      3 podemos
      3 pizza
      3 perseguido
      3 perdido
      3 perderam
      3 pensou
      3 penal
      3 pega
      3 Pedro
      3 pedidos
      3 passei
      3 parecido
      3 parcela
      3 parado
      3 palestra
      3 palavras
      3 pais
      3 pagavam
      3 pagaram
      3 pacote
      3 orientando
      3 oposição
      3 opinião
      3 opção
      3 oito
      3 Obrigado
      3 num
      3 nove
      3 nova
      3 notícia
      3 nossos
      3 Norte
      3 norte
      3 nisso
      3 namoro
      3 Muito
      3 mudaram
      3 movimentos
      3 morte
      3 morrendo
      3 modelo
      3 milhão
      3 mil
      3 mexer
      3 mês
      3 mérito
      3 menino
      3 máximo
      3 maravilhosa
      3 mãos
      3 manter
      3 mandou
      3 maioria
      3 maconha
      3 louco
      3 longo
      3 longe
      3 logo
      3 liga
      3 levou
      3 leva
      3 letra
      3 ler
      3 lembrando
      3 latinha
      3 jurídica
      3 julgado
      3 juíza
      3 Isso
      3 isolado
      3 invés
      3 interpretação
      3 integral
